source,target
771622961153396736,1245914265682186240
771622961153396736,1344738920
771622961153396736,785833074319818752
771622961153396736,1257788962111799296
771622961153396736,1470094926528475137
771622961153396736,945155916042604545
771622961153396736,1208069555664359425
771622961153396736,3220242762
771622961153396736,1475691974845886464
771622961153396736,746327100257271816
771622961153396736,1317498004199256064
771622961153396736,958759926549147649
771622961153396736,1491391861507776513
771622961153396736,164647587
771622961153396736,1017108564429627392
771622961153396736,731673560910008320
771622961153396736,1071853071142141952
771622961153396736,1171053808429846528
771622961153396736,1483029280699588608
771622961153396736,1472558789698019330
771622961153396736,1382680394349236228
771622961153396736,1409502479725699073
771622961153396736,610131860
771622961153396736,918033894422618112
771622961153396736,1098839084162789376
771622961153396736,2522965622
771622961153396736,958555345462456320
771622961153396736,1216763593762336768
771622961153396736,1449819152307273732
771622961153396736,1250017084890726405
771622961153396736,1322888567698477056
771622961153396736,1148825471338991616
771622961153396736,38881813
771622961153396736,2469365941
771622961153396736,1432463029
771622961153396736,873599990882598912
771622961153396736,1278655748768063490
771622961153396736,1305910070782251009
771622961153396736,902853369332547585
771622961153396736,3433778457
771622961153396736,1436187424506277898
771622961153396736,1248995104817324034
771622961153396736,1150712699505897473
771622961153396736,850556860411269121
771622961153396736,1247213980797427724
771622961153396736,780439554784366592
771622961153396736,1411924934834618371
771622961153396736,705763745079791617
771622961153396736,1375769276301336576
771622961153396736,1012955290831130624
771622961153396736,2197201460
771622961153396736,1096267819849797632
771622961153396736,1410086792779354112
771622961153396736,2836325263
771622961153396736,1179039576750313472
771622961153396736,729596636029198336
771622961153396736,248465038
771622961153396736,988488445692710913
771622961153396736,1254671638483746816
771622961153396736,1273713079587463173
771622961153396736,82810439
771622961153396736,1386392861055225856
771622961153396736,1370394695608586243
771622961153396736,998077692435095553
771622961153396736,1058394355411513345
771622961153396736,2392191782
771622961153396736,1110553521932234752
771622961153396736,1167276806036021250
771622961153396736,1367344505192656896
771622961153396736,1468957860
771622961153396736,745566943080394752
771622961153396736,1004642350553968640
771622961153396736,2958996630
771622961153396736,1302316105629802496
771622961153396736,1289438857205751808
771622961153396736,1267321207801516032
771622961153396736,1099636157904797697
771622961153396736,894190772605526020
771622961153396736,1450829256
771622961153396736,1292013258279329792
771622961153396736,2439937171
771622961153396736,1181865548163907584
771622961153396736,306821832
771622961153396736,1298879926603407362
771622961153396736,4600910209
771622961153396736,1270745559540871168
771622961153396736,1286348827
771622961153396736,1061109708810002433
771622961153396736,853684206567915520
771622961153396736,4089979760
771622961153396736,304837903
771622961153396736,1052239813418475522
771622961153396736,1263022277311905793
771622961153396736,1297186204278956032
771622961153396736,989023164586971136
771622961153396736,1283378917168934913
771622961153396736,1277860057049255937
771622961153396736,1030818630382964736
771622961153396736,1185610718822854656
771622961153396736,1154613365378957312
771622961153396736,1116602726270390273
771622961153396736,993751583996329984
771622961153396736,992770678343503873
771622961153396736,934475013809250304
771622961153396736,2717159281
771622961153396736,1591687903
771622961153396736,824956013673459712
771622961153396736,4506906612
771622961153396736,2754846152
1004642350553968640,1213857054655311872
1004642350553968640,3274985820
1004642350553968640,1332784594823864321
1004642350553968640,2370084607
1004642350553968640,823051541997387776
1004642350553968640,1028073679
1004642350553968640,1483759701506801664
1004642350553968640,1385123312875950087
1004642350553968640,1272858216481746945
1004642350553968640,948045537273577472
1004642350553968640,85101818
1004642350553968640,1866180266
1004642350553968640,1335459139812696066
1004642350553968640,1071648229480165376
1004642350553968640,44874825
1004642350553968640,1557461126
1004642350553968640,3014516012
1004642350553968640,3241528182
1004642350553968640,1058265812018974720
1004642350553968640,1263045576527994881
1004642350553968640,2463541088
1004642350553968640,1503342269562249221
1004642350553968640,610292406
1004642350553968640,844204346527047680
1004642350553968640,1015281422297452544
1004642350553968640,931951389772836864
1004642350553968640,1296801890269720577
1004642350553968640,2394382440
1004642350553968640,1206805889488801793
1004642350553968640,6180262
1004642350553968640,1094227295986798592
1004642350553968640,156583258
1004642350553968640,313752349
1004642350553968640,1495796456
1004642350553968640,1435618253313806341
1004642350553968640,2709522331
1004642350553968640,1071853071142141952
1004642350553968640,1133076940842102784
1004642350553968640,563037012
1004642350553968640,1491391861507776513
1004642350553968640,1483029280699588608
1004642350553968640,1351470859630776321
1004642350553968640,1267830429727420423
1004642350553968640,1472558789698019330
1004642350553968640,1150712699505897473
1004642350553968640,2876732521
1004642350553968640,2876804906
1004642350553968640,1265892327572176897
1004642350553968640,1214900000523612160
1004642350553968640,1470996130833911816
1004642350553968640,1475691974845886464
1004642350553968640,3221574320
1004642350553968640,874587931192643586
1004642350553968640,1337383812934692864
1004642350553968640,1357736121535397888
1004642350553968640,1452661826517225473
1004642350553968640,1029991682207449094
1004642350553968640,1334139661
1004642350553968640,1436187424506277898
1004642350553968640,1433084083416952833
1004642350553968640,1089049131941646336
1004642350553968640,1403983669908303874
1004642350553968640,1248995104817324034
1004642350553968640,780439554784366592
1004642350553968640,610131860
1004642350553968640,705763745079791617
1004642350553968640,1190905077806116864
1004642350553968640,1247213980797427724
1004642350553968640,850556860411269121
1004642350553968640,624901145
1004642350553968640,1421645591021424643
1004642350553968640,725384293766291456
1004642350553968640,1418638102638174210
1004642350553968640,729596636029198336
1004642350553968640,84320825
1004642350553968640,1408883513760301057
1004642350553968640,1203880326
1004642350553968640,1324043728659513344
1004642350553968640,1267321207801516032
1004642350553968640,1398951320254488581
1004642350553968640,721352073925627907
1004642350553968640,1354491640677859335
1004642350553968640,716526370323505152
1004642350553968640,1273713079587463173
1004642350553968640,1317452353566429191
1004642350553968640,1153332905344524289
1004642350553968640,988488445692710913
1004642350553968640,3283006760
1004642350553968640,1386392861055225856
1004642350553968640,1395446109435097091
1004642350553968640,707928451001487361
1004642350553968640,1389585839714279427
1004642350553968640,828456691016486912
1004642350553968640,1217797337675960320
1004642350553968640,1222794819090542594
1004642350553968640,1389230107739316230
1004642350553968640,2872401203
1004642350553968640,1229434014647246849
1004642350553968640,1138243681511714816
1004642350553968640,1194581201576587264
1004642350553968640,2835499934
1004642350553968640,785833074319818752
1004642350553968640,1268138823944294401
1004642350553968640,956241343810101248
1004642350553968640,1189075010717007872
1004642350553968640,1297252879477039104
1004642350553968640,1133053108462862336
1004642350553968640,3245358649
1004642350553968640,1207254491961024514
1004642350553968640,998077692435095553
1004642350553968640,981463088653357056
1004642350553968640,3649092012
1004642350553968640,4089979760
1004642350553968640,1096267819849797632
1004642350553968640,958555345462456320
1004642350553968640,1079403117123391488
1004642350553968640,706873893433126912
1004642350553968640,2679885968
1004642350553968640,1114452108047261697
1004642350553968640,1383727112079646721
1004642350553968640,1381805142
1004642350553968640,2257894008
1004642350553968640,731673560910008320
1004642350553968640,2482681507
1004642350553968640,826302506057814016
1004642350553968640,3014351569
1004642350553968640,849128651790536705
1004642350553968640,1229369592000253952
1004642350553968640,2784671086
1004642350553968640,349672043
1004642350553968640,367289183
1004642350553968640,786536970159730688
1004642350553968640,1185610718822854656
1004642350553968640,745566943080394752
1004642350553968640,1226363364131033088
1004642350553968640,3298928262
1004642350553968640,1342552484049346560
1004642350553968640,1357708377535709190
1004642350553968640,1367344505192656896
1004642350553968640,801348186
1004642350553968640,3095982348
1004642350553968640,1363338901226614789
1004642350553968640,1114948054547701761
1004642350553968640,1354807958551502849
1004642350553968640,17082689
1004642350553968640,146526134
1004642350553968640,771622961153396736
1004642350553968640,1302316105629802496
1004642350553968640,1243032004557328384
1004642350553968640,1292013258279329792
1004642350553968640,1326766572225105920
1004642350553968640,761062409272295427
1004642350553968640,1323106989417799680
1004642350553968640,1089560616161894400
1004642350553968640,2911001630
1004642350553968640,1468957860
1004642350553968640,2666064792
1004642350553968640,1261755112940175360
1004642350553968640,1101867741839994880
1004642350553968640,2854289930
1004642350553968640,1251494520316760065
1004642350553968640,1193080888973639680
1004642350553968640,1164790596239683585
1004642350553968640,1241219224988614657
1004642350553968640,830656117223079940
1004642350553968640,3190078783
1004642350553968640,1029680253491404800
1004642350553968640,2480095808
1004642350553968640,2836325263
1004642350553968640,1097552009526370304
1004642350553968640,1062287918969114624
1004642350553968640,1037738248817139712
1004642350553968640,1035837611317837824
1004642350553968640,1018404410865565697
1004642350553968640,1009054682101239810
1004642350553968640,125609250
1004642350553968640,896662580529438721
1004642350553968640,938492609420345344
746327100257271816,1300814862130360320
746327100257271816,850556860411269121
746327100257271816,1337383812934692864
746327100257271816,1230048972850356224
746327100257271816,4798666566
746327100257271816,1497605466968723504
746327100257271816,1344738920
746327100257271816,1429603854
746327100257271816,771622961153396736
746327100257271816,1317498004199256064
746327100257271816,958759926549147649
746327100257271816,860040731674775552
746327100257271816,1494007522076008448
746327100257271816,3220242762
746327100257271816,1247213980797427724
746327100257271816,902853369332547585
746327100257271816,1154274912703356928
746327100257271816,1472558789698019330
746327100257271816,1146263752125374464
746327100257271816,831682449864286208
746327100257271816,1000797725917499393
746327100257271816,1305910070782251009
746327100257271816,310908600
746327100257271816,1439241965674008592
746327100257271816,3269140134
746327100257271816,1426078077344309250
746327100257271816,1357736121535397888
746327100257271816,2838973913
746327100257271816,2716351537
746327100257271816,1071853071142141952
746327100257271816,802416910813933568
746327100257271816,1355748483127369730
746327100257271816,1138020332437008385
746327100257271816,785833074319818752
746327100257271816,1468957860
746327100257271816,1277835126236274688
746327100257271816,1436187424506277898
746327100257271816,780439554784366592
746327100257271816,1273713079587463173
746327100257271816,995592032369295360
746327100257271816,1098839084162789376
746327100257271816,2469365941
746327100257271816,1366336069319335943
746327100257271816,1248995104817324034
746327100257271816,1359026111775002630
746327100257271816,1085056759310544896
746327100257271816,837163154639462401
746327100257271816,1397483633431048194
746327100257271816,1391409538843086852
746327100257271816,2872401203
746327100257271816,1315927945739821056
746327100257271816,3274572859
746327100257271816,1414848944
746327100257271816,705763745079791617
746327100257271816,2679666494
746327100257271816,1345469474791591936
746327100257271816,1309152680900800514
746327100257271816,1280037324504526848
746327100257271816,2900706350
746327100257271816,1273870784222515200
746327100257271816,1203328955459092481
746327100257271816,1294902479646162946
746327100257271816,1291997702499123206
746327100257271816,1150712699505897473
746327100257271816,1118521870431559681
746327100257271816,874260915780173824
746327100257271816,715856928216231936
746327100257271816,886519783436435456
746327100257271816,4773341054
746327100257271816,2661982262
746327100257271816,798047081508130816
746327100257271816,374509489
746327100257271816,2730789295
746327100257271816,430228932
746327100257271816,720605621205086208
746327100257271816,384862321
746327100257271816,742590583659737093
746327100257271816,3369676895
3274985820,1393555361504788482
3274985820,1004642350553968640
3274985820,958759926549147649
3274985820,1184475769482825728
3274985820,1489178779738013698
3274985820,1346809691054039040
3274985820,1497605466968723504
3274985820,1250017084890726405
3274985820,1429603854
3274985820,1305910070782251009
3274985820,3274572859
3274985820,1472558789698019330
3274985820,1150712699505897473
3274985820,4168701552
3274985820,1160214943372759041
3274985820,1357736121535397888
3274985820,1471034166439342096
3274985820,1366336069319335943
3274985820,1284839845861273602
3274985820,1310126885712441345
3274985820,2872401203
3274985820,1436187424506277898
3274985820,133187410
3274985820,850556860411269121
3274985820,705763745079791617
3274985820,1273713079587463173
3274985820,1423514702223527937
3274985820,2469365941
3274985820,1400012228338855940
3274985820,1366749105670606850
3274985820,1390571251173756928
3274985820,1355748483127369730
3274985820,1300814862130360320
3274985820,4048037294
3274985820,2981635317
3274985820,1205433497227161601
3274985820,1403983669908303874
3274985820,1193391667287490560
3274985820,874171996732399620
3274985820,1305531562243489793
3274985820,2926993738
3274985820,1363240121668042754
3274985820,2461025077
3274985820,725384293766291456
3274985820,1334375764049817603
3274985820,1331258164059115523
3274985820,3267050876
3274985820,1318576252316348426
3274985820,1242738027249586176
3274985820,1118571028194701317
3274985820,1302895370981134336
3274985820,3149668392
3274985820,1203304677170794496
3274985820,827629337809653761
3274985820,2613722671
3274985820,1280037324504526848
3274985820,821685274786856960
3274985820,1262367547560620032
3274985820,1294628405426569217
3274985820,1289091713835970561
3274985820,1210218650533130240
3274985820,1131472407170994176
3274985820,1267050143838113794
3274985820,473729548
3274985820,1253945298461708291
3274985820,1265926912196530176
3274985820,719932046726995970
3274985820,1000797725917499393
3274985820,832973693546545152
3274985820,1214557234836865028
3274985820,1236708493303791617
3274985820,3197723772
3274985820,802416910813933568
3274985820,780439554784366592
3274985820,900319974186561537
3274985820,1110802279060234241
3274985820,1104094260263972864
3274985820,933267235837132800
3274985820,801105976833155073
3274985820,3220242762
3274985820,769569621032579072
3274985820,959060983082864640
3274985820,147117567
3274985820,869863709237063680
3274985820,3034153315
3274985820,893383768324554753
3274985820,1076888132975583234
3274985820,1068945713839697920
3274985820,2757991457
3274985820,877966974718005248
3274985820,958779614796697600
3274985820,1027550607505334274
3274985820,3316649845
3274985820,992838272815640576
3274985820,1448766313
3274985820,147759481
3274985820,718625752
3274985820,2487832047
3274985820,719515690
3274985820,1403884568
3274985820,834992149758255104
3274985820,974304532112003073
1071853071142141952,1471326060075630592
1071853071142141952,1184475769482825728
1071853071142141952,1139124129188073477
1071853071142141952,1113461988368293889
1071853071142141952,857966831142936576
1071853071142141952,1429603854
1071853071142141952,1247213980797427724
1071853071142141952,1287594949228150784
1071853071142141952,1418346760607395842
1071853071142141952,1242738027249586176
1071853071142141952,473729548
1071853071142141952,1098839084162789376
1071853071142141952,2782310810
1071853071142141952,1497605466968723504
1071853071142141952,1468957860
1071853071142141952,1635192816
1071853071142141952,1317498004199256064
1071853071142141952,365417097
1071853071142141952,958759926549147649
1071853071142141952,771622961153396736
1071853071142141952,1277807884861009921
1071853071142141952,1029402756681891840
1071853071142141952,1483029280699588608
1071853071142141952,1257631587702673408
1071853071142141952,1249295950549401600
1071853071142141952,4168701552
1071853071142141952,1273713079587463173
1071853071142141952,1472558789698019330
1071853071142141952,1348850131
1071853071142141952,2838973913
1071853071142141952,1382680394349236228
1071853071142141952,2723241253
1071853071142141952,746327100257271816
1071853071142141952,784063343090733056
1071853071142141952,902853369332547585
1071853071142141952,1280037324504526848
1071853071142141952,777066486846205952
1071853071142141952,1355748483127369730
1071853071142141952,1305910070782251009
1071853071142141952,1277637088842784769
1071853071142141952,1366336069319335943
1071853071142141952,1357736121535397888
1071853071142141952,840587108213485568
1071853071142141952,1436187424506277898
1071853071142141952,850556860411269121
1071853071142141952,1282017061573668866
1071853071142141952,2469365941
1071853071142141952,2876732521
1071853071142141952,1150712699505897473
1071853071142141952,1248995104817324034
1071853071142141952,831427126310162432
1071853071142141952,722076154530828288
1287594949228150784,958759926549147649
1287594949228150784,902853369332547585
1287594949228150784,2853941888
1287594949228150784,1071853071142141952
1287594949228150784,1268241624661778432
1287594949228150784,1150712699505897473
1287594949228150784,1317498004199256064
1287594949228150784,1465714557356154882
1287594949228150784,1389495917049376768
1287594949228150784,955858349962158080
1287594949228150784,1483029280699588608
1287594949228150784,883720758723092480
1287594949228150784,1460180698556297221
1287594949228150784,886143928742821889
1287594949228150784,850556860411269121
1287594949228150784,1334000851258490880
1287594949228150784,1436187424506277898
1287594949228150784,1375147815073050626
1287594949228150784,1247213980797427724
1287594949228150784,1456579903822995466
1287594949228150784,1420275353851809797
1287594949228150784,1278655748768063490
1287594949228150784,1139124129188073477
1287594949228150784,1098839084162789376
1287594949228150784,1465731744414396416
1287594949228150784,1218530887203078146
1287594949228150784,1269819094724833281
1287594949228150784,784269412610170880
1287594949228150784,1279411389249974273
1287594949228150784,1257564694614667264
1287594949228150784,1250479056782413825
1287594949228150784,972385820203040769
1287594949228150784,1248211610327322626
1287594949228150784,855447495559663616
1287594949228150784,1275080517495341059
1287594949228150784,1100050328517373953
1287594949228150784,4462766359
1192409641273065473,1008363599226720256
1192409641273065473,850556860411269121
1192409641273065473,1403983669908303874
1192409641273065473,1497823537679114241
1192409641273065473,1150712699505897473
1192409641273065473,1382680394349236228
1192409641273065473,1472558789698019330
1192409641273065473,1277637088842784769
1192409641273065473,1428587673116037121
1192409641273065473,1305910070782251009
1192409641273065473,1384750065047130114
1192409641273065473,883720758723092480
1192409641273065473,764762412339769344
1192409641273065473,1350143731362459651
1192409641273065473,365417097
1192409641273065473,1294264468243795968
1192409641273065473,1277198469912907776
1192409641273065473,1247950199349116931
1192409641273065473,1277807884861009921
1192409641273065473,1336032684989161473
1192409641273065473,1289935140265680897
1192409641273065473,1313680675761876992
1192409641273065473,1306173439858806785
1192409641273065473,3902916014
1192409641273065473,1253945298461708291
1192409641273065473,1280037324504526848
1192409641273065473,1136366539030970368
1192409641273065473,1276111125864562689
1192409641273065473,2740618913
1192409641273065473,1249925710472413184
1192409641273065473,1240798491225415680
1192409641273065473,1114114964879314944
1192409641273065473,2485349550
1192409641273065473,1166439549519556608
473729548,778520107177738240
473729548,1419280542764179462
473729548,1071853071142141952
473729548,1497823537679114241
473729548,4208216086
473729548,1429603854
473729548,1494007522076008448
473729548,1483029280699588608
473729548,1288656976390438916
473729548,1268952216267902976
473729548,1247213980797427724
473729548,705763745079791617
473729548,1278655748768063490
473729548,1480861550114078721
473729548,1339855332466573312
473729548,1468957860
473729548,1460180698556297221
473729548,1277637088842784769
473729548,310908600
473729548,1471504126890557446
473729548,1248995104817324034
473729548,1436187424506277898
473729548,2872401203
473729548,2228020669
473729548,745566943080394752
473729548,1404299411639783425
473729548,1344738920
473729548,1305910070782251009
473729548,1233224335747215361
473729548,1079403117123391488
473729548,1358605516960899075
473729548,1205472010773549056
473729548,3320026471
473729548,2469365941
473729548,3254808349
473729548,1273713079587463173
473729548,850556860411269121
473729548,1405574187243085828
473729548,3220242762
473729548,3809480178
473729548,1214160697539457024
473729548,1104094260263972864
473729548,1000797725917499393
473729548,2461025077
473729548,2926993738
473729548,1305531562243489793
473729548,1168038336541286400
473729548,3615396577
473729548,1255504449285640192
473729548,1294264468243795968
473729548,719932046726995970
473729548,2876732521
473729548,1308491595549818881
473729548,1214557234836865028
473729548,1302895370981134336
473729548,821685274786856960
473729548,1242738027249586176
473729548,798011876558794756
473729548,1294902479646162946
473729548,1110802279060234241
473729548,56619104
473729548,827629337809653761
473729548,802416910813933568
473729548,1253945298461708291
473729548,893383768324554753
473729548,3034153315
473729548,1265926912196530176
473729548,3274985820
473729548,780439554784366592
473729548,834992149758255104
473729548,786497980941467648
473729548,2987927702
473729548,2776365055
473729548,393920846
473729548,164559438
473729548,1734235267
1000797725917499393,2838973913
1000797725917499393,764762412339769344
1000797725917499393,2485120490
1000797725917499393,1475691974845886464
1000797725917499393,1150712699505897473
1000797725917499393,1473893833461043203
1000797725917499393,2729195322
1000797725917499393,1429603854
1000797725917499393,1497605466968723504
1000797725917499393,1305910070782251009
1000797725917499393,3308507935
1000797725917499393,1489178779738013698
1000797725917499393,1497823537679114241
1000797725917499393,1284839845861273602
1000797725917499393,1483029280699588608
1000797725917499393,933267235837132800
1000797725917499393,1472558789698019330
1000797725917499393,1315295310420217863
1000797725917499393,2461025077
1000797725917499393,746327100257271816
1000797725917499393,1303161128873156608
1000797725917499393,1292157960336977922
1000797725917499393,1110802279060234241
1000797725917499393,1370614945331638280
1000797725917499393,1107177140540203008
1000797725917499393,1416347392362749952
1000797725917499393,1412659876266856451
1000797725917499393,1395296919522480128
1000797725917499393,1390989719597633538
1000797725917499393,1354844212244606980
1000797725917499393,1116011046030827521
1000797725917499393,875378423383728128
1000797725917499393,1383074417148891142
1000797725917499393,1104094260263972864
1000797725917499393,1280499799876341763
1000797725917499393,1020333140219482113
1000797725917499393,1320613351014027264
1000797725917499393,473729548
1000797725917499393,2926993738
1000797725917499393,1157910417336750080
1000797725917499393,1185609080
1000797725917499393,1144180879238975488
1000797725917499393,1327680326634639360
1000797725917499393,719932046726995970
1000797725917499393,1272116562409820162
1000797725917499393,1168038336541286400
1000797725917499393,861521154976227328
1000797725917499393,755887049639690240
1000797725917499393,1289636412921229312
1000797725917499393,1302895370981134336
1000797725917499393,945623427754352640
1000797725917499393,725384293766291456
1000797725917499393,1289453528424030208
1000797725917499393,802416910813933568
1000797725917499393,1253945298461708291
1000797725917499393,1294173886741798912
1000797725917499393,1236708493303791617
1000797725917499393,1150316031480455168
1000797725917499393,1242738027249586176
1000797725917499393,832973693546545152
1000797725917499393,1166536729550970881
1000797725917499393,821685274786856960
1000797725917499393,1294902479646162946
1000797725917499393,1247558773784207365
1000797725917499393,3274985820
1000797725917499393,1036233941282316288
1000797725917499393,1289091713835970561
1000797725917499393,1280037324504526848
1000797725917499393,959071665488474114
1000797725917499393,780439554784366592
1000797725917499393,1267050143838113794
1000797725917499393,893383768324554753
1000797725917499393,1265926912196530176
1000797725917499393,3034153315
1000797725917499393,834992149758255104
1000797725917499393,3220242762
1000797725917499393,1210218650533130240
1247213980797427724,1320706238221479937
1247213980797427724,2449928876
1247213980797427724,928997187953991680
1247213980797427724,1489178779738013698
1247213980797427724,1231659541382778886
1247213980797427724,3034507388
1247213980797427724,1071853071142141952
1247213980797427724,1389818453121331208
1247213980797427724,1487060155262930946
1247213980797427724,1181827431604215808
1247213980797427724,958759926549147649
1247213980797427724,804978554312290304
1247213980797427724,1497221738295283719
1247213980797427724,1457644887243776001
1247213980797427724,1491391861507776513
1247213980797427724,1317498004199256064
1247213980797427724,1481303218126979074
1247213980797427724,1471504126890557446
1247213980797427724,1257788962111799296
1247213980797427724,1181865548163907584
1247213980797427724,1484280607882555394
1247213980797427724,1492882433707892743
1247213980797427724,1375147815073050626
1247213980797427724,4463007390
1247213980797427724,1012809324
1247213980797427724,2261189460
1247213980797427724,1483029280699588608
1247213980797427724,3033040716
1247213980797427724,1412783242260881415
1247213980797427724,1424044116346773504
1247213980797427724,1357045423760830464
1247213980797427724,844812358971117569
1247213980797427724,2876732521
1247213980797427724,1395395304740974592
1247213980797427724,1146263752125374464
1247213980797427724,1484547950881939460
1247213980797427724,3134280739
1247213980797427724,380226036
1247213980797427724,1479796182582894595
1247213980797427724,864827227355009025
1247213980797427724,1355748483127369730
1247213980797427724,2148336794
1247213980797427724,473729548
1247213980797427724,1475691974845886464
1247213980797427724,1344738920
1247213980797427724,1274009692021256192
1247213980797427724,3167392476
1247213980797427724,1446954871320571904
1247213980797427724,1423695142871920642
1247213980797427724,1403983669908303874
1247213980797427724,1460180698556297221
1247213980797427724,3220242762
1247213980797427724,1305910070782251009
1247213980797427724,2952881687
1247213980797427724,725384293766291456
1247213980797427724,412952758
1247213980797427724,1472558789698019330
1247213980797427724,1235981503961550848
1247213980797427724,995000084168310790
1247213980797427724,941891851249795072
1247213980797427724,1003170502972542976
1247213980797427724,1384410679654772737
1247213980797427724,1468957860
1247213980797427724,1436187424506277898
1247213980797427724,2469365941
1247213980797427724,1150712699505897473
1247213980797427724,924103024028483585
1247213980797427724,902853369332547585
1247213980797427724,1317721752554799104
1247213980797427724,860040731674775552
1247213980797427724,2896676222
1247213980797427724,752403069934006272
1247213980797427724,54490315
1247213980797427724,879748391609090048
1247213980797427724,1471034166439342096
1247213980797427724,795674214690918400
1247213980797427724,746327100257271816
1247213980797427724,3221574320
1247213980797427724,1287594949228150784
1247213980797427724,1431620243307188224
1247213980797427724,2872401203
1247213980797427724,1345788640241172480
1247213980797427724,1345469474791591936
1247213980797427724,1465731744414396416
1247213980797427724,1456136939204083717
1247213980797427724,726683204619390976
1247213980797427724,1463886546306678784
1247213980797427724,1226363364131033088
1247213980797427724,1357736121535397888
1247213980797427724,2674901880
1247213980797427724,798011876558794756
1247213980797427724,1300442970626207745
1247213980797427724,714993183868866561
1247213980797427724,1445064871079383042
1247213980797427724,823524217668980736
1247213980797427724,780439554784366592
1247213980797427724,850556860411269121
1247213980797427724,1139124129188073477
1247213980797427724,1429840860502401024
1247213980797427724,974284384831492101
1247213980797427724,1091711253490401283
1247213980797427724,802416910813933568
1247213980797427724,756101808548777985
1247213980797427724,1335943151886819328
1247213980797427724,1068115638
1247213980797427724,1714844270
1247213980797427724,1116602726270390273
1247213980797427724,771622961153396736
1247213980797427724,965549474096537600
1247213980797427724,3013089114
1247213980797427724,1098839084162789376
1247213980797427724,1372798134292652039
1247213980797427724,705763745079791617
1247213980797427724,745566943080394752
1247213980797427724,1004642350553968640
1247213980797427724,1273713079587463173
1247213980797427724,739123787484921856
1247213980797427724,1210195473266434048
1247213980797427724,1262976366020042753
1247213980797427724,914783064567324673
1247213980797427724,1357432250963435520
1247213980797427724,825009734386348032
1247213980797427724,866308778542514176
1247213980797427724,1248995104817324034
1247213980797427724,388301373
1247213980797427724,1389386234
1247213980797427724,961457564696313856
1247213980797427724,1200804522794180613
1247213980797427724,1355813213950988288
1247213980797427724,1302247165427814401
1247213980797427724,3306165618
1247213980797427724,1395167726021201922
1247213980797427724,2709715130
1247213980797427724,1419150542622773253
1247213980797427724,1113061549722165249
1247213980797427724,711507209948045312
1247213980797427724,952931460092014592
1247213980797427724,1302968040225558529
1247213980797427724,1258128625725050882
1247213980797427724,1374754778471874566
1247213980797427724,4101168492
1247213980797427724,1402863019948871685
1247213980797427724,904541724214624257
1247213980797427724,876003545551486976
1247213980797427724,1335427392551018497
1247213980797427724,907842996800036864
1247213980797427724,3227209430
1247213980797427724,228670371
1247213980797427724,2934203084
1247213980797427724,1290278474377072640
1247213980797427724,1218530887203078146
1247213980797427724,1148954514805813248
1247213980797427724,1440625789
1247213980797427724,1253675835136946176
1247213980797427724,4548134696
1247213980797427724,2883747207
1247213980797427724,1492189447
1247213980797427724,1358894420
1247213980797427724,1263570695981723649
1247213980797427724,1368356964946780169
1247213980797427724,1341053019962580993
1247213980797427724,610131860
1247213980797427724,3260133715
1247213980797427724,3223885831
1247213980797427724,816961801359413248
1247213980797427724,1012955290831130624
1247213980797427724,1280785242706477057
1247213980797427724,392187296
1247213980797427724,806058108380319745
1247213980797427724,2853941888
1247213980797427724,1293970721194930176
1247213980797427724,1050641877374926848
1247213980797427724,975013704558260224
1247213980797427724,1208604640301838338
1247213980797427724,1554918978
1247213980797427724,897218253826555905
1278655748768063490,1395395304740974592
1278655748768063490,1321096987857588224
1278655748768063490,1429603854
1278655748768063490,1454441158864560136
1278655748768063490,2874804108
1278655748768063490,1500040039740633090
1278655748768063490,1497664453176819714
1278655748768063490,833359275233652736
1278655748768063490,2228020669
1278655748768063490,1268952216267902976
1278655748768063490,3274572859
1278655748768063490,1165618677883949057
1278655748768063490,1434114455441395716
1278655748768063490,1468957860
1278655748768063490,1392793145822175233
1278655748768063490,1249295950549401600
1278655748768063490,1242738027249586176
1278655748768063490,1481861848911986688
1278655748768063490,1447084409018990595
1278655748768063490,4168701552
1278655748768063490,473729548
1278655748768063490,1277637088842784769
1278655748768063490,2876732521
1278655748768063490,1428587673116037121
1278655748768063490,1251386586383527936
1278655748768063490,1460180698556297221
1278655748768063490,1277835126236274688
1278655748768063490,1366336069319335943
1278655748768063490,1280037324504526848
1278655748768063490,1472558789698019330
1278655748768063490,1479055849062481920
1278655748768063490,1370394695608586243
1278655748768063490,1436187424506277898
1278655748768063490,1331001709
1278655748768063490,1471034166439342096
1278655748768063490,902853369332547585
1278655748768063490,804978554312290304
1278655748768063490,1469974681130348548
1278655748768063490,1273713079587463173
1278655748768063490,1305910070782251009
1278655748768063490,1248995104817324034
1278655748768063490,1357736121535397888
1278655748768063490,1287594949228150784
1278655748768063490,1465731744414396416
1278655748768063490,1334000851258490880
1278655748768063490,1420275353851809797
1278655748768063490,705763745079791617
1278655748768063490,2469365941
1278655748768063490,1003170502972542976
1278655748768063490,1282017061573668866
1278655748768063490,1148825471338991616
1278655748768063490,1284795877752598529
1278655748768063490,771622961153396736
1278655748768063490,1295935891530080258
1278655748768063490,1280453165226196993
1278655748768063490,850556860411269121
1278655748768063490,780439554784366592
1278655748768063490,1277355587865440256
1278655748768063490,1150712699505897473
1278655748768063490,4881647681
1278655748768063490,1253213999698567169
1278655748768063490,1280147583382335494
1278655748768063490,1269819094724833281
1278655748768063490,926469256295866368
1278655748768063490,875529812407865344
